event_type,expected_participants,duration_hours,prize_pool,refreshments_needed,stationary_needed,goodies_needed,physical_certificate,trophies_needed,volunteers_needed,rooms_needed,refreshment_item_count,stationery_item_count,expense_refreshments,expense_stationery,expense_certificates,expense_goodies,expense_trophies,expense_other,total_expense
4,28,5,0,1,1,0,1,0,2,1,5,6,1583,861,426,0,0,13074,15944
2,178,4,0,0,1,0,1,0,11,3,0,2,0,379,2385,0,0,11123,13887
4,78,3,0,1,1,0,1,0,7,1,2,1,2095,558,1167,0,0,4262,8082
0,84,4,3000,1,1,0,1,0,3,2,6,6,14374,948,1367,0,0,5316,22005
4,100,4,0,1,0,1,1,0,10,2,1,0,4596,0,1425,6673,0,4971,17665
4,36,3,0,0,0,0,1,0,2,1,0,0,0,0,668,0,0,8566,9234
3,103,2,0,1,1,0,1,0,4,2,3,8,2483,1796,1310,0,0,6724,12313
4,81,5,0,1,1,0,1,0,6,2,6,8,6382,3221,991,0,0,11366,21960
2,98,8,2000,1,0,0,1,1,4,1,5,0,5371,0,1464,0,5235,5383,17453
1,71,1,0,0,1,0,0,0,3,1,0,5,0,2452,0,0,0,6474,8926
2,41,5,2000,1,1,0,1,1,4,1,3,4,1212,1081,646,0,2323,3417,8679
0,231,4,15000,0,1,0,1,0,12,4,0,5,0,1910,2270,0,0,1971,6151
4,62,2,0,1,1,0,0,0,2,1,3,3,3211,334,0,0,0,10575,14120
2,147,8,0,1,1,1,0,0,7,3,4,2,17419,3118,0,10227,0,9733,40497
0,203,3,5000,1,0,1,0,1,9,4,6,0,17844,0,0,14480,2743,14527,49594
0,84,4,7000,1,1,1,1,1,3,2,4,4,8290,907,1033,4310,3556,8760,26856
1,173,2,10000,1,1,0,1,1,17,4,2,2,3917,1300,1601,0,2418,13188,22424
0,96,4,0,1,0,0,1,0,8,2,4,0,12471,0,1485,0,0,6300,20256
1,52,4,5000,1,1,1,1,1,2,1,2,1,3970,118,765,1079,2437,10816,19185
1,178,3,5000,1,1,0,1,1,7,3,1,2,2600,261,2778,0,4008,8318,17965
2,156,6,10000,1,0,0,0,1,15,3,5,0,29891,0,0,0,1944,10145,41980
3,287,1,0,1,1,1,0,0,13,5,3,8,3204,3721,0,21700,0,10180,38805
1,196,1,5000,1,1,0,1,1,7,3,2,5,2774,2639,2952,0,4192,12371,24928
4,26,3,0,1,0,0,1,0,2,1,3,0,827,0,558,0,0,4336,5721
1,176,3,5000,1,0,1,0,1,7,3,4,0,3962,0,0,12261,3307,5862,25392
3,222,2,0,1,1,0,1,0,11,5,4,6,12605,3759,3391,0,0,6375,26130
0,111,4,10000,0,1,0,0,1,11,2,0,2,0,254,0,0,1608,9146,11008
1,179,4,3000,1,1,0,0,0,12,4,4,7,14722,2157,0,0,0,7835,24714
1,18,1,10000,1,0,0,1,1,2,1,5,0,1216,0,294,0,2151,8328,11989
4,86,5,0,1,1,0,1,0,6,1,3,8,6315,2286,1409,0,0,4034,14044
1,142,2,5000,0,0,1,1,1,5,2,0,0,0,0,1626,3337,4101,6084,15148
2,190,8,0,0,1,1,0,0,10,4,0,4,0,1474,0,15763,0,7772,25009
1,25,2,20000,1,0,0,1,1,2,1,5,0,1621,0,407,0,1780,7736,11544
2,71,7,3000,1,1,1,1,1,3,1,3,6,10398,1174,878,2062,2440,9120,26072
3,152,3,0,1,0,1,1,0,8,2,6,0,10945,0,2129,2951,0,9904,25929
0,131,1,2000,1,0,0,1,1,8,2,1,0,256,0,1782,0,5110,5619,12767
2,159,7,2000,0,0,0,1,0,6,3,0,0,0,0,2291,0,0,9852,12143
1,190,3,0,1,0,0,1,0,19,5,5,0,16305,0,2601,0,0,9402,28308
0,238,2,3000,1,1,0,1,1,10,6,4,7,14976,3215,2880,0,1418,5712,28201
0,30,2,0,1,1,0,0,0,2,1,3,6,873,744,0,0,0,6434,8051
1,31,3,20000,1,1,0,0,1,2,1,5,4,1423,939,0,0,1740,5608,9710
1,154,1,20000,0,1,0,1,1,10,3,0,8,0,6343,2272,0,1566,9110,19291
3,219,2,0,1,1,0,1,0,11,5,4,5,5041,617,2792,0,0,16850,25300
3,174,3,0,1,1,0,1,0,6,5,2,8,7512,1553,1894,0,0,4257,15216
1,180,4,3000,1,1,0,1,1,13,3,6,4,29774,447,2489,0,3844,8887,45441
1,49,3,10000,1,1,1,1,1,2,1,6,8,3983,1209,609,1103,3287,5963,16154
3,289,1,0,1,0,1,1,0,13,5,5,0,14922,0,4261,21430,0,9194,49807
3,189,3,0,1,0,1,1,0,13,4,5,0,12693,0,2583,3471,0,10109,28856
2,76,5,3000,1,1,0,0,1,5,1,6,5,3016,2241,0,0,2051,9234,16542
2,68,5,10000,1,1,0,1,0,2,1,6,1,4039,71,1037,0,0,8162,13309
3,117,1,0,1,0,0,1,0,6,2,2,0,1057,0,1114,0,0,7914,10085
1,114,4,15000,0,0,1,0,1,5,2,0,0,0,0,0,5166,2384,12228,19778
4,26,5,0,1,0,0,1,0,2,1,5,0,2931,0,448,0,0,9664,13043
1,76,2,15000,1,1,1,1,1,3,2,1,1,1237,78,1142,4908,3474,6624,17463
3,167,2,0,1,0,0,1,0,10,3,2,0,2605,0,2070,0,0,4971,9646
2,116,8,7000,1,1,1,1,1,5,2,1,3,21033,520,1674,7170,2068,9323,41788
0,165,2,3000,1,0,0,1,1,6,3,3,0,1126,0,1627,0,2041,10352,15146
3,226,2,0,0,1,1,1,0,11,4,0,1,0,1130,3528,3205,0,12662,20525
2,117,4,0,1,0,0,1,0,5,3,3,0,15513,0,1527,0,0,10236,27276
4,94,5,0,1,0,0,1,0,9,2,4,0,9429,0,1229,0,0,6697,17355
3,197,2,0,1,1,1,1,0,19,6,5,7,7971,2089,3114,13119,0,11895,38188
0,106,3,0,1,1,0,1,0,5,1,3,1,4832,526,1540,0,0,8683,15581
0,30,1,15000,1,1,1,1,1,2,1,3,2,1362,228,363,1839,1423,5557,10772
4,21,2,0,1,1,0,1,0,2,1,6,2,1681,663,367,0,0,5650,8361
0,157,3,5000,1,0,1,1,0,12,3,6,0,14719,0,1533,2605,0,5336,24193
1,85,2,0,1,0,0,1,0,5,1,5,0,4421,0,942,0,0,8728,14091
2,50,6,1000,1,0,0,0,1,3,1,2,0,2824,0,0,0,1635,3324,7783
3,200,3,0,1,1,0,1,0,8,4,5,3,15126,639,2849,0,0,6268,24882
2,133,7,0,1,0,0,1,0,5,2,2,0,25431,0,1476,0,0,3586,30493
1,147,3,0,1,1,0,1,0,6,2,2,4,587,1334,1991,0,0,7942,11854
3,83,1,0,1,1,0,1,0,5,1,4,7,5984,1791,1219,0,0,6956,15950
1,43,2,1000,1,1,0,0,1,2,1,2,3,421,591,0,0,3514,7944,12470
3,290,1,0,1,1,1,1,0,13,7,6,7,19253,6248,4503,14678,0,8569,53251
4,22,2,0,1,0,1,1,0,2,1,6,0,3045,0,484,769,0,8713,13011
3,254,2,0,1,1,0,1,0,14,4,4,4,11433,765,2927,0,0,12378,27503
4,84,5,0,1,0,1,0,0,7,1,4,0,3651,0,0,6341,0,6961,16953
1,59,1,0,1,1,1,0,0,2,1,4,2,2960,516,0,3528,0,4660,11664
1,52,3,20000,1,0,0,1,1,3,1,4,0,3159,0,738,0,5002,7602,16501
2,71,7,0,1,0,1,0,0,4,1,5,0,16471,0,0,5838,0,5125,27434
0,95,2,1000,1,0,0,0,1,4,2,2,0,2128,0,0,0,1967,7366,11461
1,171,2,2000,1,0,0,0,1,8,3,6,0,12165,0,0,0,2892,11957,27014
2,183,4,5000,1,1,1,1,0,10,3,3,8,4921,5654,2458,12092,0,6803,31928
0,114,1,0,0,1,0,1,0,5,2,0,8,0,1372,1127,0,0,9318,11817
0,132,4,3000,1,1,1,0,1,8,2,4,3,9375,4432,0,2025,2032,12318,30182
3,78,2,0,1,1,0,1,0,4,1,5,4,7245,3187,990,0,0,9004,20426
3,117,2,0,1,0,0,1,0,5,3,5,0,4840,0,1732,0,0,10174,16746
2,83,8,1000,1,0,0,1,0,5,2,3,0,6514,0,1217,0,0,8604,16335
3,188,1,0,1,0,0,1,0,11,3,6,0,8419,0,2414,0,0,8608,19441
4,42,2,0,0,1,1,1,0,2,1,0,1,0,102,604,1943,0,4896,7545
3,253,2,0,1,1,1,1,0,15,4,1,7,795,4208,2596,12695,0,7419,27713
0,55,4,0,1,0,1,1,0,3,1,2,0,5529,0,795,5009,0,7244,18577
3,108,1,0,1,0,0,1,0,4,2,3,0,4583,0,1227,0,0,9908,15718
4,22,5,0,1,0,0,0,0,2,1,5,0,1478,0,0,0,0,4737,6215
4,47,5,0,1,1,0,0,0,2,1,6,2,5201,462,0,0,0,6617,12280
3,137,1,0,1,0,1,1,0,5,2,5,0,5564,0,1522,1901,0,13113,22100
4,72,2,0,1,1,1,1,0,3,1,5,7,3105,1599,997,5682,0,7482,18865
4,97,5,0,0,1,1,0,0,8,2,0,5,0,700,0,5749,0,6992,13441
1,83,4,1000,0,1,1,1,1,3,1,0,1,0,7,1296,1966,4358,10450,18077
1,176,2,10000,1,0,0,1,1,17,5,5,0,7037,0,2210,0,2442,7802,19491
1,66,4,7000,1,1,1,1,1,6,1,4,8,8353,2634,1002,1750,3592,7160,24491
2,166,5,0,1,1,0,1,0,8,3,3,6,20706,1106,2164,0,0,9235,33211
4,43,5,0,0,1,0,0,0,4,1,0,6,0,823,0,0,0,8721,9544
4,60,2,0,0,0,1,0,0,4,1,0,0,0,0,0,4420,0,6074,10494
4,77,4,0,1,1,0,1,0,5,1,2,4,6226,772,750,0,0,5876,13624
4,25,3,0,1,0,0,1,0,2,1,3,0,863,0,416,0,0,6439,7718
1,53,4,2000,1,1,0,1,1,3,1,4,7,6020,1426,569,0,1670,4742,14427
4,89,5,0,1,0,0,1,0,6,2,6,0,11939,0,1094,0,0,10015,23048
3,175,3,0,1,1,1,1,0,14,3,2,6,4658,1765,1807,11938,0,8982,29150
0,20,1,0,1,0,1,1,0,2,1,6,0,2675,0,259,421,0,4226,7581
0,154,1,20000,1,1,1,1,1,9,4,6,2,8011,645,2109,11360,1489,7059,30673
0,63,3,20000,1,0,1,1,0,4,1,6,0,7168,0,992,2878,0,7700,18738
4,27,5,0,1,0,1,1,0,2,1,5,0,3712,0,424,1351,0,5932,11419
2,137,6,0,1,0,1,1,0,6,3,4,0,14883,0,1789,9510,0,9196,35378
4,62,3,0,1,1,0,1,0,6,2,5,4,4277,375,778,0,0,7306,12736
0,40,2,0,1,1,1,0,0,2,1,6,3,3600,237,0,3034,0,5978,12849
2,105,8,0,1,1,0,1,0,10,2,1,7,12316,1758,1630,0,0,6567,22271
3,88,2,0,0,0,0,1,0,4,1,0,0,0,0,1200,0,0,5719,6919
3,117,3,0,0,1,0,0,0,6,3,0,7,0,2389,0,0,0,4111,6500
2,50,8,3000,1,0,0,1,1,2,1,6,0,2581,0,648,0,2286,10589,16104
1,48,4,0,1,1,0,1,0,3,1,1,8,2704,1431,538,0,0,6536,11209
1,163,2,15000,1,0,0,0,1,6,3,6,0,8031,0,0,0,2073,4887,14991
4,27,5,0,1,0,0,1,0,2,1,3,0,3344,0,303,0,0,7234,10881
1,17,2,0,1,1,0,1,0,2,1,5,4,1135,731,345,0,0,6187,8398
3,71,2,0,0,0,1,0,0,4,1,0,0,0,0,0,1296,0,13223,14519
3,99,1,0,1,1,1,0,0,4,3,4,6,2057,2108,0,5365,0,5883,15413
3,61,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,8520,8520
2,190,5,2000,1,0,1,1,0,10,5,5,0,24726,0,2675,14535,0,10695,52631
3,205,1,0,1,1,0,1,0,10,5,1,7,2739,2207,2761,0,0,10803,18510
2,195,7,0,1,0,0,0,0,16,4,4,0,5887,0,0,0,0,4152,10039
2,131,5,10000,0,0,0,1,1,6,2,0,0,0,0,1611,0,1587,4824,8022
3,167,3,0,1,0,1,1,0,12,3,6,0,10450,0,2512,8735,0,11489,33186
3,85,3,0,1,1,0,1,0,6,1,5,3,5573,751,1106,0,0,10113,17543
4,58,5,0,1,1,0,1,0,3,1,3,8,6610,4072,619,0,0,5928,17229
3,252,2,0,0,0,0,1,0,12,6,0,0,0,0,3312,0,0,10299,13611
4,61,2,0,1,1,1,1,0,2,1,6,8,4633,2526,1027,5145,0,5276,18607
4,27,5,0,1,1,0,1,0,2,1,4,6,2145,1383,504,0,0,7804,11836
4,42,2,0,1,0,0,1,0,3,1,2,0,832,0,749,0,0,11301,12882
3,112,1,0,1,1,0,1,0,6,2,2,5,3931,1081,1436,0,0,10940,17388
3,142,1,0,1,1,0,1,0,7,2,1,1,1863,100,1363,0,0,11934,15260
2,182,4,1000,1,0,0,1,1,10,3,3,0,16205,0,2121,0,2365,11021,31712
0,124,2,7000,1,0,1,1,1,6,3,4,0,7838,0,1129,2186,2122,6233,19508
2,43,4,20000,1,1,0,1,1,3,1,2,6,522,907,743,0,4135,7808,14115
3,93,3,0,1,0,0,1,0,5,2,4,0,3908,0,1395,0,0,6157,11460
1,131,1,0,1,0,0,1,0,7,3,4,0,5237,0,1450,0,0,8654,15341
1,170,2,5000,0,1,0,1,1,13,3,0,6,0,743,1829,0,2012,5773,10357
2,197,6,0,1,1,1,0,0,10,5,1,4,13453,2496,0,2882,0,12250,31081
0,80,1,0,1,0,0,1,0,4,2,2,0,1177,0,1129,0,0,9728,12034
4,69,2,0,1,1,1,1,0,6,1,5,8,946,1176,731,1174,0,6167,10194
3,55,2,0,1,1,0,1,0,5,1,1,1,653,94,523,0,0,10685,11955
0,238,2,15000,1,0,0,0,1,12,5,5,0,9802,0,0,0,3878,7847,21527
4,81,5,0,1,0,0,1,0,3,1,5,0,10826,0,1158,0,0,7349,19333
2,160,4,15000,0,1,0,0,1,16,2,0,4,0,6411,0,0,3145,5154,14710
0,157,1,7000,0,1,1,1,1,9,3,0,4,0,2056,1454,12753,2120,4129,22512
0,230,4,2000,1,1,0,1,1,9,5,1,3,3021,761,2892,0,2309,5472,14455
1,145,2,0,0,0,0,1,0,10,4,0,0,0,0,2001,0,0,6570,8571
3,212,1,0,0,0,1,0,0,12,7,0,0,0,0,0,3064,0,6817,9881
1,146,2,5000,1,1,0,0,1,5,3,3,2,9050,686,0,0,1636,3705,15077
3,265,3,0,1,0,0,1,0,13,5,6,0,16874,0,2860,0,0,7271,27005
3,119,2,0,1,0,1,1,0,6,2,4,0,4607,0,1676,2398,0,10765,19446
0,94,4,7000,1,1,0,1,1,7,2,6,3,10138,132,1312,0,2318,4141,18041
3,250,3,0,1,0,0,1,0,12,6,1,0,3306,0,3489,0,0,5747,12542
2,94,5,0,1,0,1,0,0,7,2,1,0,127,0,0,6549,0,8594,15270
4,99,5,0,1,0,0,1,0,4,2,6,0,11896,0,1143,0,0,5864,18903
3,77,1,0,1,0,0,0,0,3,1,5,0,1983,0,0,0,0,6340,8323
4,60,4,0,1,1,0,0,0,3,1,3,1,1315,194,0,0,0,7747,9256
0,55,1,15000,1,1,0,1,1,3,1,6,4,3296,428,735,0,2341,7471,14271
2,43,7,3000,1,1,0,1,0,2,1,2,2,8697,499,667,0,0,8948,18811
2,166,5,2000,1,0,0,1,1,12,5,5,0,14931,0,2312,0,1511,10544,29298
2,30,6,5000,1,0,0,1,1,2,1,2,0,410,0,523,0,2854,7293,11080
2,68,8,0,1,0,1,0,0,2,2,3,0,13089,0,0,5761,0,7732,26582
3,50,2,0,1,1,1,1,0,2,1,6,4,3342,993,773,3555,0,10437,19100
3,244,2,0,1,1,0,1,0,15,5,1,3,700,8782,2700,0,0,5333,17515
3,162,3,0,1,0,1,1,0,7,3,6,0,7248,0,2045,9540,0,7526,26359
3,276,2,0,1,0,1,1,0,13,5,5,0,19793,0,4120,4824,0,6160,34897
2,61,4,1000,1,1,1,1,1,5,1,2,6,4843,2544,753,1271,2553,6017,17981
3,56,1,0,1,1,1,0,0,2,1,5,8,4201,3113,0,1503,0,5166,13983
1,80,4,7000,1,0,0,0,0,6,1,6,0,7322,0,0,0,0,3778,11100
2,40,4,20000,0,0,1,1,0,2,1,0,0,0,0,571,1642,0,5874,8087
1,97,4,20000,1,1,0,1,1,8,2,1,3,3074,986,892,0,4578,6847,16377
0,93,2,7000,1,0,0,1,1,4,1,4,0,3371,0,1076,0,4516,7088,16051
1,58,2,0,0,0,1,1,0,2,1,0,0,0,0,944,4228,0,8420,13592
1,128,3,0,1,1,0,1,0,6,2,2,5,1164,996,1232,0,0,6350,9742
2,102,8,15000,1,1,1,0,0,4,1,2,5,21813,1587,0,5120,0,6856,35376
0,194,1,15000,1,1,1,1,1,14,4,1,4,1924,219,2361,4007,1928,8703,19142
2,96,7,5000,1,0,0,1,0,5,1,6,0,10658,0,1152,0,0,7961,19771
3,65,2,0,1,1,1,0,0,4,1,6,8,3712,794,0,3957,0,7406,15869
4,77,4,0,1,1,0,1,0,7,1,4,4,2435,811,762,0,0,9178,13186
0,128,4,1000,0,1,0,1,1,7,4,0,5,0,1164,1440,0,3507,8707,14818
0,198,2,0,1,1,0,1,0,9,4,4,6,10615,850,2185,0,0,2227,15877
1,144,4,15000,0,0,0,1,1,8,2,0,0,0,0,2182,0,3077,5634,10893
0,128,2,0,1,1,1,0,0,5,3,6,6,10478,2722,0,2310,0,14840,30350
2,84,6,3000,1,0,0,1,0,8,1,1,0,356,0,1345,0,0,7222,8923
3,300,1,0,1,0,0,0,0,21,9,4,0,10321,0,0,0,0,13776,24097
4,40,3,0,1,1,0,1,0,2,1,6,6,2749,1283,405,0,0,5056,9493
2,149,8,1000,1,0,1,1,1,12,2,4,0,32428,0,2249,2491,4559,2731,44458
1,146,1,0,1,0,0,1,0,5,2,3,0,8241,0,1485,0,0,7526,17252
0,228,4,0,1,1,1,1,0,14,7,3,6,11114,3367,2957,12816,0,5600,35854
2,153,5,2000,1,1,0,0,0,11,2,4,7,20798,8563,0,0,0,8749,38110
3,292,3,0,1,0,0,1,0,16,7,6,0,23207,0,2675,0,0,5968,31850
2,181,6,0,1,1,0,0,0,12,3,1,6,12204,2709,0,0,0,9839,24752
3,272,1,0,1,1,1,1,0,17,4,1,8,2574,2024,2938,3988,0,8546,20070
2,152,8,20000,0,1,0,0,1,10,4,0,2,0,1070,0,0,3428,9337,13835
4,91,4,0,1,1,0,0,0,3,1,3,8,9301,1619,0,0,0,7130,18050
2,178,7,0,1,1,0,1,0,10,2,2,6,30205,1407,2637,0,0,5947,40196
0,235,1,0,1,0,0,1,0,14,4,1,0,1379,0,2851,0,0,6637,10867
0,83,1,0,1,0,0,0,0,6,1,2,0,1508,0,0,0,0,7717,9225
1,69,4,10000,1,0,0,0,0,6,2,4,0,4198,0,0,0,0,7290,11488
1,195,3,0,1,1,0,0,0,11,4,5,3,11154,872,0,0,0,13232,25258
3,120,2,0,1,1,1,1,0,5,2,4,4,4504,4042,1308,5590,0,3190,18634
0,95,3,15000,1,1,1,0,1,5,1,1,2,221,343,0,6096,5386,9259,21305
3,255,1,0,1,1,0,1,0,17,6,6,1,17102,238,3284,0,0,12475,33099
1,175,3,20000,1,1,0,0,1,11,3,1,7,1280,2549,0,0,2096,6758,12683
2,98,8,0,1,0,0,1,0,9,1,3,0,10835,0,1484,0,0,5155,17474
4,78,2,0,1,1,0,0,0,3,2,3,7,1224,1965,0,0,0,3881,7070
4,87,3,0,0,1,0,1,0,4,2,0,3,0,4574,1328,0,0,8480,14382
2,83,8,15000,1,1,1,1,0,5,1,2,1,16522,288,1327,4154,0,5438,27729
0,91,1,2000,1,1,1,1,1,6,2,4,1,4056,223,1284,6903,1499,7407,21372
1,57,4,2000,1,1,0,1,1,3,1,3,8,4817,1219,643,0,1909,4236,12824
2,174,7,10000,1,1,1,1,1,9,3,3,2,33778,708,2208,8492,1422,7632,54240
0,135,1,0,1,0,0,0,0,6,3,1,0,333,0,0,0,0,4007,4340
4,45,2,0,1,1,1,0,0,2,1,5,3,3203,222,0,3126,0,6503,13054
0,56,1,15000,1,0,0,0,1,3,1,6,0,4378,0,0,0,2040,7428,13846
1,127,2,10000,1,1,0,1,1,6,2,3,8,4197,4147,1310,0,4822,10374,24850
2,69,6,7000,1,1,1,1,0,6,1,3,3,2413,474,720,1551,0,11108,16266
2,110,4,2000,1,0,0,1,1,4,3,3,0,2317,0,1439,0,1856,5226,10838
2,177,4,15000,1,1,1,1,1,16,5,1,8,2933,2985,2202,2464,3742,6817,21143
2,46,7,0,1,0,0,1,0,3,1,2,0,1224,0,571,0,0,6666,8461
3,85,2,0,1,1,1,0,0,4,1,4,4,3159,673,0,7320,0,4276,15428
3,80,2,0,1,0,0,1,0,3,1,2,0,900,0,1219,0,0,5856,7975
2,35,7,3000,1,1,0,1,1,2,1,4,3,1448,254,370,0,2095,3145,7312
0,232,2,0,1,1,0,1,0,10,4,1,3,5883,222,2371,0,0,5474,13950
4,34,3,0,1,1,0,1,0,2,1,3,3,2018,454,518,0,0,6722,9712
4,35,3,0,1,1,1,0,0,2,1,4,8,1736,1547,0,2155,0,3852,9290
4,68,3,0,1,0,0,1,0,2,1,4,0,3918,0,721,0,0,7790,12429
4,70,5,0,1,0,0,1,0,3,1,2,0,5042,0,842,0,0,9803,15687
2,199,8,0,1,1,1,1,0,19,3,3,4,5856,7635,2482,8643,0,11581,36197
3,69,2,0,0,0,1,1,0,6,2,0,0,0,0,801,1408,0,6878,9087
1,98,2,2000,1,1,1,1,1,4,3,2,6,3176,1891,958,5866,3621,9615,25127
0,119,1,10000,1,0,0,1,1,10,3,2,0,3057,0,1209,0,2349,6440,13055
2,48,6,5000,1,0,0,1,1,4,1,1,0,9558,0,503,0,3010,6660,19731
1,192,2,0,1,0,0,1,0,11,3,5,0,15923,0,2003,0,0,5925,23851
2,133,8,0,1,0,1,1,0,7,2,1,0,26815,0,1828,1681,0,13090,43414
1,195,1,0,1,0,0,1,0,10,4,3,0,7571,0,2986,0,0,10124,20681
4,88,3,0,1,0,1,1,0,4,2,6,0,5599,0,890,2397,0,7600,16486
1,42,3,20000,1,0,0,0,1,2,1,5,0,2783,0,0,0,1471,8360,12614
0,248,3,7000,1,1,0,0,1,9,6,4,2,7307,922,0,0,2157,12650,23036
2,182,7,0,1,1,1,1,0,8,4,5,2,20910,973,1679,10450,0,9138,43150
0,185,3,5000,1,1,0,1,1,14,4,2,5,5481,1137,1752,0,1459,8516,18345
4,49,2,0,1,1,0,1,0,4,1,1,6,1189,1531,679,0,0,9893,13292
3,56,3,0,1,0,0,0,0,3,1,1,0,637,0,0,0,0,8814,9451
4,71,5,0,1,1,0,1,0,4,1,1,7,4292,3400,1175,0,0,6826,15693
1,88,3,15000,1,0,1,1,1,8,1,5,0,4575,0,1218,5904,2212,8101,22010
0,123,1,7000,1,0,0,1,1,4,3,6,0,8933,0,1866,0,4363,7197,22359
0,249,1,0,1,1,1,1,0,12,4,1,2,2097,1170,2437,11329,0,7096,24129
4,96,4,0,1,0,1,1,0,4,1,4,0,4626,0,1304,2209,0,7151,15290
1,143,2,5000,0,0,0,0,1,9,4,0,0,0,0,0,0,1437,10087,11524
0,214,2,0,0,0,1,1,0,8,6,0,0,0,0,1964,2736,0,6304,11004
3,153,2,0,1,0,1,1,0,10,4,3,0,5389,0,1434,12015,0,4670,23508
1,56,1,2000,0,1,0,1,1,3,1,0,6,0,1122,892,0,1897,7195,11106
4,39,3,0,1,1,1,1,0,2,1,1,1,350,175,508,836,0,14543,16412
3,116,2,0,1,0,0,1,0,9,3,5,0,10675,0,1067,0,0,11670,23412
1,94,2,1000,1,0,1,1,0,5,2,6,0,4222,0,1322,6006,0,6228,17778
0,113,3,0,1,0,0,1,0,6,3,2,0,2200,0,1010,0,0,7907,11117
0,195,3,2000,1,1,0,0,1,15,3,2,8,2712,7643,0,0,1938,6577,18870
0,194,1,20000,0,1,1,1,1,13,5,0,4,0,1159,2771,4314,2014,7392,17650
0,192,1,7000,1,1,1,1,1,10,5,4,5,12067,2624,2681,13800,4557,12544,48273
1,68,1,0,1,1,0,0,0,3,1,4,8,1918,999,0,0,0,3309,6226
0,133,1,5000,0,1,0,1,0,5,2,0,4,0,6851,1561,0,0,5855,14267
2,126,4,2000,1,0,0,0,1,5,2,2,0,11359,0,0,0,4259,8897,24515
3,251,3,0,1,0,0,1,0,10,6,5,0,9347,0,2354,0,0,8542,20243
0,233,2,0,1,0,0,1,0,21,5,1,0,2286,0,2607,0,0,6103,10996
0,79,3,0,1,1,1,0,0,4,1,4,4,3031,696,0,4714,0,5214,13655
0,195,1,10000,1,0,0,0,1,8,4,1,0,198,0,0,0,5046,13808,19052
4,65,5,0,1,0,1,1,0,3,1,2,0,5129,0,927,3022,0,11645,20723
4,95,2,0,1,1,0,1,0,5,1,5,5,9182,1311,872,0,0,7494,18859
1,165,4,2000,1,0,0,0,1,6,4,6,0,7091,0,0,0,1631,13208,21930
2,91,5,0,1,0,0,0,0,7,2,5,0,10767,0,0,0,0,8446,19213
1,106,3,3000,1,0,1,0,1,8,3,3,0,4369,0,0,6272,1864,12953,25458
3,252,3,0,0,0,1,0,0,13,5,0,0,0,0,0,12548,0,14715,27263
1,187,3,20000,1,1,0,1,0,14,6,2,1,7026,117,2533,0,0,8371,18047
2,49,4,1000,1,1,0,1,0,3,1,2,8,3484,2712,763,0,0,5324,12283
2,112,5,10000,1,1,0,1,1,4,2,1,4,134,380,1594,0,1689,4405,8202
3,300,1,0,1,0,0,0,0,18,5,5,0,32011,0,0,0,0,7236,39247
4,72,4,0,0,0,0,1,0,7,1,0,0,0,0,785,0,0,4530,5315
0,92,1,0,1,1,1,1,0,4,1,6,6,7132,5136,1048,6204,0,9472,28992
0,112,1,0,1,0,1,0,0,5,2,1,0,244,0,0,6474,0,10335,17053
0,207,1,10000,1,1,1,1,1,13,5,2,3,4154,160,1959,2920,1904,6566,17663
0,50,3,0,1,1,0,0,0,2,1,4,5,2954,991,0,0,0,10499,14444
3,173,2,0,1,1,0,0,0,8,3,1,8,5826,2947,0,0,0,9539,18312
0,237,1,0,1,1,1,1,0,14,4,1,7,3146,10450,2113,10635,0,6540,32884
2,99,6,1000,1,1,1,1,1,6,2,6,3,13092,1195,1138,4453,5447,7271,32596
0,94,4,0,1,0,0,1,0,4,1,5,0,10791,0,995,0,0,10698,22484
3,86,3,0,1,1,0,0,0,6,2,1,3,486,656,0,0,0,5496,6638
3,155,2,0,1,0,1,1,0,6,3,1,0,340,0,2448,7385,0,10142,20315
2,52,4,20000,1,1,0,0,1,2,1,6,4,6243,599,0,0,2418,4464,13724
3,299,3,0,1,1,1,0,0,29,6,4,1,5527,323,0,6381,0,7728,19959
0,216,1,5000,1,0,0,1,0,10,4,4,0,16824,0,1970,0,0,9992,28786
4,80,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6857,6857
4,99,2,0,1,0,0,1,0,5,2,1,0,1291,0,1192,0,0,7005,9488
0,36,1,5000,1,1,1,1,1,2,1,6,5,2849,786,512,1771,3535,8538,17991
0,92,4,0,1,0,1,1,0,3,2,1,0,7791,0,818,1948,0,6825,17382
4,39,2,0,0,0,1,0,0,3,1,0,0,0,0,0,917,0,7951,8868
4,54,3,0,1,1,1,1,0,3,1,4,3,1948,523,710,4132,0,9914,17227
0,238,3,0,1,1,1,1,0,14,4,5,3,16892,254,2955,14066,0,6746,40913
0,102,1,7000,1,0,0,1,1,5,2,2,0,3740,0,1579,0,2206,7606,15131
0,170,4,0,0,1,0,1,0,8,4,0,2,0,1014,2423,0,0,3775,7212
0,126,3,20000,1,1,0,0,0,7,2,4,1,4695,201,0,0,0,1915,6811
3,93,1,0,1,1,0,1,0,6,2,4,7,4864,1607,1136,0,0,6434,14041
0,247,1,7000,1,1,0,1,1,14,5,2,5,7954,852,3787,0,2015,4154,18762
1,177,4,15000,1,1,0,1,1,17,3,1,1,1970,1166,1661,0,2987,4888,12672
